date,close_eur
2020-03-16,4523.43
2020-03-17,4874.88
2020-03-18,4953.13
2020-03-19,5828.84
2020-03-20,5812.78
2020-03-21,5817.85
2020-03-22,5466.29
2020-03-23,6043.76
2020-03-24,6283.62
2020-03-25,6162.17
2020-03-26,6135.59
2020-03-27,5745.31
2020-03-28,5621.79
2020-03-29,5287.30
2020-03-30,5816.39
2020-03-31,5841.57
2020-04-01,6081.27
2020-04-02,6274.94
2020-04-03,6249.54
2020-04-04,6362.29
2020-04-05,6282.57
2020-04-06,6813.26
2020-04-07,6616.66
2020-04-08,6791.16
2020-04-09,6689.64
2020-04-10,6300.82
2020-04-11,6314.50
2020-04-12,6329.95
2020-04-13,6291.12
2020-04-14,6270.53
2020-04-15,6081.57
2020-04-16,6559.08
2020-04-17,6474.13
2020-04-18,6682.04
2020-04-19,6562.41
2020-04-20,6311.04
2020-04-21,6324.83
2020-04-22,6601.47
2020-04-23,6950.00
2020-04-24,6948.50
2020-04-25,6990.47
2020-04-26,7129.95
2020-04-27,7198.67
2020-04-28,7173.09
2020-04-29,8087.82
2020-04-30,7890.55
2020-05-01,8053.19
2020-05-02,8179.88
2020-05-03,8137.69
2020-05-04,8168.68
2020-05-05,8341.48
2020-05-06,8483.31
2020-05-07,9228.06
2020-05-08,9071.44
2020-05-09,8821.35
2020-05-10,8072.06
2020-05-11,7936.60
2020-05-12,8148.46
2020-05-13,8608.33
2020-05-14,9070.00
2020-05-15,8598.13
2020-05-16,8679.06
2020-05-17,8947.67
2020-05-18,8910.42
2020-05-19,8960.25
2020-05-20,8664.51
2020-05-21,8288.60
2020-05-22,8424.95
2020-05-23,8432.20
2020-05-24,7990.88
2020-05-25,8174.11
2020-05-26,8064.03
2020-05-27,8365.75
2020-05-28,8648.71
2020-05-29,8499.71
2020-05-30,8716.46
2020-05-31,8505.86
2020-06-01,9167.05
2020-06-02,8522.70
2020-06-03,8617.38
2020-06-04,8645.12
2020-06-05,8533.86
2020-06-06,8575.10
2020-06-07,8621.13
2020-06-08,8657.54
2020-06-09,8639.06
2020-06-10,8713.71
2020-06-11,8218.45
2020-06-12,8423.62
2020-06-13,8426.22
2020-06-14,8292.35
2020-06-15,8324.90
2020-06-16,8465.50
2020-06-17,8421.94
2020-06-18,8370.91
2020-06-19,8325.69
2020-06-20,8372.79
2020-06-21,8311.38
2020-06-22,8589.26
2020-06-23,8513.60
2020-06-24,8267.29
2020-06-25,8248.10
2020-06-26,8179.38
2020-06-27,8044.83
2020-06-28,8126.84
2020-06-29,8171.13
2020-06-30,8145.97
2020-07-01,8209.36
2020-07-02,8103.43
2020-07-03,8083.93
2020-07-04,8135.00
2020-07-05,8071.17
2020-07-06,8264.08
2020-07-07,8217.78
2020-07-08,8340.36
2020-07-09,8197.38
2020-07-10,8235.44
2020-07-11,8188.55
2020-07-12,8234.38
2020-07-13,8152.44
2020-07-14,8123.48
2020-07-15,8061.72
2020-07-16,8024.92
2020-07-17,8021.21
2020-07-18,8037.86
2020-07-19,8065.20
2020-07-20,8009.74
2020-07-21,8157.53
2020-07-22,8255.97
2020-07-23,8294.13
2020-07-24,8208.73
2020-07-25,8338.26
2020-07-26,8533.66
2020-07-27,9386.50
2020-07-28,9330.07
2020-07-29,9435.93
2020-07-30,9374.87
2020-07-31,9647.14
2020-08-01,10041.36
2020-08-02,9387.19
2020-08-03,9565.04
2020-08-04,9489.47
2020-08-05,9909.89
2020-08-06,9925.85
2020-08-07,9856.89
2020-08-08,9988.61
2020-08-09,9928.98
2020-08-10,10137.21
2020-08-11,9732.50
2020-08-12,9818.20
2020-08-13,9984.12
2020-08-14,9959.51
2020-08-15,10024.07
2020-08-16,10053.33
2020-08-17,10346.09
2020-08-18,10016.38
2020-08-19,9940.71
2020-08-20,10008.96
2020-08-21,9789.80
2020-08-22,9919.12
2020-08-23,9888.91
2020-08-24,9982.42
2020-08-25,9588.03
2020-08-26,9693.32
2020-08-27,9591.93
2020-08-28,9710.84
2020-08-29,9663.17
2020-08-30,9829.17
2020-08-31,9780.33
2020-09-01,10001.72
2020-09-02,9637.53
2020-09-03,8616.19
2020-09-04,8851.00
2020-09-05,8600.81
2020-09-06,8661.09
2020-09-07,8785.74
2020-09-08,8608.75
2020-09-09,8676.47
2020-09-10,8770.18
2020-09-11,8792.15
2020-09-12,8833.65
2020-09-13,8737.58
2020-09-14,9010.40
2020-09-15,9118.52
2020-09-16,9288.38
2020-09-17,9243.73
2020-09-18,9248.57
2020-09-19,9373.96
2020-09-20,9230.61
2020-09-21,8862.84
2020-09-22,9001.71
2020-09-23,8790.51
2020-09-24,9198.97
2020-09-25,9197.89
2020-09-26,9222.69
2020-09-27,9266.44
2020-09-28,9161.44
2020-09-29,9244.30
2020-09-30,9201.12
2020-10-01,9054.11
2020-10-02,9023.20
2020-10-03,9016.70
2020-10-04,9103.73
2020-10-05,9155.72
2020-10-06,9043.50
2020-10-07,9075.94
2020-10-08,9282.15
2020-10-09,9360.52
2020-10-10,9533.65
2020-10-11,9620.29
2020-10-12,9757.41
2020-10-13,9734.23
2020-10-14,9740.20
2020-10-15,9829.02
2020-10-16,9677.44
2020-10-17,9708.13
2020-10-18,9828.20
2020-10-19,9993.59
2020-10-20,10086.45
2020-10-21,10763.91
2020-10-22,10994.80
2020-10-23,10909.18
2020-10-24,11060.59
2020-10-25,11012.39
2020-10-26,11080.91
2020-10-27,11583.11
2020-10-28,11316.29
2020-10-29,11535.20
2020-10-30,11651.51
2020-10-31,11850.07
2020-11-01,11821.48
2020-11-02,11664.86
2020-11-03,11930.00
2020-11-04,12065.73
2020-11-05,13189.04
2020-11-06,13144.42
2020-11-07,12456.02
2020-11-08,13002.47
2020-11-09,12970.99
2020-11-10,12974.04
2020-11-11,13330.99
2020-11-12,13834.35
2020-11-13,13814.14
2020-11-14,13591.73
2020-11-15,13491.33
2020-11-16,14092.79
2020-11-17,14887.09
2020-11-18,15013.49
2020-11-19,15032.78
2020-11-20,15749.98
2020-11-21,15745.80
2020-11-22,15539.44
2020-11-23,15535.87
2020-11-24,16109.09
2020-11-25,15725.86
2020-11-26,14415.00
2020-11-27,14332.52
2020-11-28,14835.73
2020-11-29,15202.59
2020-11-30,16430.87
2020-12-01,15580.28
2020-12-02,15879.71
2020-12-03,16017.53
2020-12-04,15413.88
2020-12-05,15814.84
2020-12-06,15990.27
2020-12-07,15838.28
2020-12-08,15134.28
2020-12-09,15364.83
2020-12-10,15027.05
2020-12-11,14899.56
2020-12-12,15534.46
2020-12-13,15792.31
2020-12-14,15865.66
2020-12-15,15977.45
2020-12-16,17523.09
2020-12-17,18577.26
2020-12-18,18880.65
2020-12-19,19409.75
2020-12-20,19219.72
2020-12-21,18606.57
2020-12-22,19528.43
2020-12-23,19054.03
2020-12-24,19462.66
2020-12-25,20233.92
2020-12-26,21671.45
2020-12-27,21368.41
2020-12-28,22137.76
2020-12-29,22300.06
2020-12-30,23489.64
2020-12-31,23687.84
2021-01-01,24033.14
2021-01-02,25980.18
2021-01-03,26501.73
2021-01-04,26159.99
2021-01-05,27664.44
2021-01-06,29838.02
2021-01-07,32019.95
2021-01-08,33155.47
2021-01-09,32706.29
2021-01-10,31287.24
2021-01-11,29160.43
2021-01-12,27898.34
2021-01-13,30716.37
2021-01-14,32163.97
2021-01-15,30453.02
2021-01-16,29821.10
2021-01-17,29635.14
2021-01-18,30260.80
2021-01-19,29601.99
2021-01-20,29263.73
2021-01-21,25364.83
2021-01-22,27154.42
2021-01-23,26373.62
2021-01-24,26525.19
2021-01-25,26600.19
2021-01-26,26752.71
2021-01-27,25121.00
2021-01-28,27583.46
2021-01-29,28200.00
2021-01-30,28252.88
2021-01-31,27312.77
2021-02-01,27799.78
2021-02-02,29487.88
2021-02-03,31230.94
2021-02-04,30904.01
2021-02-05,31779.58
2021-02-06,32621.21
2021-02-07,32252.19
2021-02-08,38485.29
2021-02-09,38400.00
2021-02-10,37025.37
2021-02-11,39539.59
2021-02-12,39124.46
2021-02-13,39035.84
2021-02-14,40187.08
2021-02-15,39543.30
2021-02-16,40669.37
2021-02-17,43248.05
2021-02-18,42661.52
2021-02-19,46059.20
2021-02-20,46252.36
2021-02-21,47419.31
2021-02-22,44529.92
2021-02-23,40231.97
2021-02-24,40869.40
2021-02-25,38843.16
2021-02-26,38431.58
2021-02-27,38300.00
2021-02-28,37377.25
2021-03-01,41164.68
2021-03-02,40159.40
2021-03-03,41819.69
2021-03-04,40413.35
2021-03-05,40916.78
2021-03-06,40993.53
2021-03-07,42660.36
2021-03-08,44094.10
2021-03-09,46124.00
2021-03-10,46865.90
2021-03-11,48233.19
2021-03-12,47792.61
2021-03-13,50162.95
2021-03-14,49350.16
2021-03-15,46725.79
2021-03-16,47776.60
2021-03-17,49153.80
2021-03-18,48403.51
2021-03-19,48829.53
2021-03-20,48876.41
2021-03-21,48264.16
2021-03-22,45402.30
2021-03-23,45972.73
2021-03-24,44269.28
2021-03-25,43693.72
2021-03-26,46709.25
2021-03-27,47375.77
2021-03-28,47343.08
2021-03-29,48880.44
2021-03-30,50124.03
2021-03-31,50028.89
2021-04-01,49895.83
2021-04-02,50136.05
2021-04-03,48763.00
2021-04-04,49456.77
2021-04-05,49950.00
2021-04-06,48876.04
2021-04-07,47228.84
2021-04-08,48776.48
2021-04-09,48907.45
2021-04-10,50146.06
2021-04-11,50342.94
2021-04-12,50189.68
2021-04-13,53154.03
2021-04-14,52597.64
2021-04-15,52890.74
2021-04-16,51271.98
2021-04-17,50503.86
2021-04-18,47053.79
2021-04-19,46281.66
2021-04-20,47035.83
2021-04-21,44734.03
2021-04-22,43070.98
2021-04-23,42404.06
2021-04-24,41534.18
2021-04-25,40650.69
2021-04-26,44787.52
2021-04-27,45562.78
2021-04-28,45257.39
2021-04-29,44202.49
2021-04-30,47991.24
2021-05-01,47998.17
2021-05-02,47090.62
2021-05-03,47404.06
2021-05-04,44352.95
2021-05-05,47810.75
2021-05-06,46778.47
2021-05-07,47278.79
2021-05-08,48470.77
2021-05-09,47907.70
2021-05-10,46067.89
2021-05-11,46740.90
2021-05-12,41027.63
2021-05-13,41149.99
2021-05-14,41083.47
2021-05-15,38577.90
2021-05-16,38194.32
2021-05-17,35844.09
2021-05-18,35148.55
2021-05-19,30233.82
2021-05-20,33235.50
2021-05-21,30682.85
2021-05-22,30816.45
2021-05-23,28503.62
2021-05-24,31805.78
2021-05-25,31343.53
2021-05-26,32249.70
2021-05-27,31585.12
2021-05-28,29321.99
2021-05-29,28487.42
2021-05-30,29298.12
2021-05-31,30514.17
2021-06-01,30028.05
2021-06-02,30798.03
2021-06-03,32339.24
2021-06-04,30301.55
2021-06-05,29293.79
2021-06-06,29463.22
2021-06-07,27608.37
2021-06-08,27461.98
2021-06-09,30706.72
2021-06-10,30142.73
2021-06-11,30833.96
2021-06-12,29393.69
2021-06-13,32204.72
2021-06-14,33430.85
2021-06-15,33126.81
2021-06-16,31963.63
2021-06-17,31961.15
2021-06-18,30211.85
2021-06-19,29994.96
2021-06-20,29982.08
2021-06-21,26548.81
2021-06-22,27227.09
2021-06-23,28238.94
2021-06-24,29049.95
2021-06-25,26483.71
2021-06-26,27061.50
2021-06-27,29010.14
2021-06-28,28882.59
2021-06-29,30120.86
2021-06-30,29569.32
2021-07-01,28277.33
2021-07-02,28479.65
2021-07-03,29198.07
2021-07-04,29731.26
2021-07-05,28425.11
2021-07-06,28937.46
2021-07-07,28742.15
2021-07-08,27757.37
2021-07-09,28501.43
2021-07-10,28219.00
2021-07-11,28832.74
2021-07-12,27909.73
2021-07-13,27814.18
2021-07-14,27728.78
2021-07-15,26972.02
2021-07-16,26587.50
2021-07-17,26731.36
2021-07-18,26893.75
2021-07-19,26143.04
2021-07-20,25293.43
2021-07-21,27240.36
2021-07-22,27433.92
2021-07-23,28557.73
2021-07-24,29116.86
2021-07-25,30038.12
2021-07-26,31550.68
2021-07-27,33433.83
2021-07-28,33799.73
2021-07-29,33686.31
2021-07-30,35555.82
2021-07-31,34894.34
2021-08-01,33583.13
2021-08-02,32966.56
2021-08-03,32188.49
2021-08-04,33551.36
2021-08-05,34532.14
2021-08-06,36365.90
2021-08-07,37797.64
2021-08-08,37281.17
2021-08-09,39426.46
2021-08-10,38929.53
2021-08-11,38800.00
2021-08-12,37836.99
2021-08-13,40481.07
2021-08-14,39930.10
2021-08-15,39863.35
2021-08-16,38978.92
2021-08-17,38186.49
2021-08-18,38257.01
2021-08-19,40047.49
2021-08-20,42236.96
2021-08-21,41811.72
2021-08-22,42171.97
2021-08-23,42192.53
2021-08-24,40638.19
2021-08-25,41618.04
2021-08-26,39881.00
2021-08-27,41610.40
2021-08-28,41454.56
2021-08-29,41374.53
2021-08-30,39864.13
2021-08-31,39913.00
2021-09-01,41243.36
2021-09-02,41525.77
2021-09-03,42093.85
2021-09-04,42051.68
2021-09-05,43523.18
2021-09-06,44388.93
2021-09-07,39520.40
2021-09-08,38991.57
2021-09-09,39249.21
2021-09-10,38001.41
2021-09-11,38252.34
2021-09-12,38997.32
2021-09-13,38068.67
2021-09-14,39924.00
2021-09-15,40725.65
2021-09-16,40604.64
2021-09-17,40340.20
2021-09-18,41226.41
2021-09-19,40287.75
2021-09-20,36694.55
2021-09-21,34744.70
2021-09-22,37308.93
2021-09-23,38255.78
2021-09-24,36560.48
2021-09-25,36459.34
2021-09-26,36867.78
2021-09-27,36091.33
2021-09-28,35128.31
2021-09-29,35793.90
2021-09-30,37834.25
2021-10-01,41504.89
2021-10-02,41027.02
2021-10-03,41513.17
2021-10-04,42381.27
2021-10-05,44367.68
2021-10-06,47695.19
2021-10-07,46532.57
2021-10-08,46576.02
2021-10-09,47407.24
2021-10-10,47347.31
2021-10-11,49777.61
2021-10-12,48551.85
2021-10-13,49472.12
2021-10-14,49492.63
2021-10-15,53051.00
2021-10-16,52321.44
2021-10-17,52950.80
2021-10-18,53392.27
2021-10-19,55205.07
2021-10-20,56570.00
2021-10-21,53508.93
2021-10-22,52133.01
2021-10-23,52748.13
2021-10-24,52299.33
2021-10-25,54344.88
2021-10-26,52004.74
2021-10-27,50445.34
2021-10-28,51898.09
2021-10-29,53812.99
2021-10-30,53587.44
2021-10-31,53109.20
2021-11-01,52576.35
2021-11-02,54631.13
2021-11-03,54208.92
2021-11-04,53225.20
2021-11-05,52779.63
2021-11-06,53326.58
2021-11-07,54726.88
2021-11-08,58247.90
2021-11-09,57724.95
2021-11-10,56616.20
2021-11-11,56642.65
2021-11-12,56054.71
2021-11-13,56312.86
2021-11-14,57262.46
2021-11-15,55976.85
2021-11-16,53107.95
2021-11-17,53384.51
2021-11-18,50118.15
2021-11-19,51605.68
2021-11-20,53002.66
2021-11-21,52100.96
2021-11-22,50091.23
2021-11-23,51205.24
2021-11-24,51060.40
2021-11-25,52615.66
2021-11-26,47434.74
2021-11-27,48502.15
2021-11-28,50816.49
2021-11-29,51204.30
2021-11-30,50275.13
2021-12-01,50581.52
2021-12-02,50013.96
2021-12-03,47461.66
2021-12-04,43611.08
2021-12-05,43741.92
2021-12-06,44841.12
2021-12-07,44906.91
2021-12-08,44549.91
2021-12-09,42143.59
2021-12-10,41745.00
2021-12-11,43655.27
2021-12-12,44315.33
2021-12-13,41403.49
2021-12-14,42986.22
2021-12-15,43296.53
2021-12-16,42037.36
2021-12-17,41078.11
2021-12-18,41698.50
2021-12-19,41562.11
2021-12-20,41564.05
2021-12-21,43351.09
2021-12-22,42935.71
2021-12-23,44882.70
2021-12-24,44906.65
2021-12-25,44618.56
2021-12-26,44899.58
2021-12-27,44762.97
2021-12-28,42050.86
2021-12-29,40930.74
2021-12-30,41659.96
2021-12-31,40635.00
2022-01-01,42022.45
2022-01-02,41641.91
2022-01-03,41097.03
2022-01-04,40620.00
2022-01-05,38447.06
2022-01-06,38177.96
2022-01-07,36594.36
2022-01-08,36691.15
2022-01-09,36886.03
2022-01-10,36943.34
2022-01-11,37638.04
2022-01-12,38465.87
2022-01-13,37164.89
2022-01-14,37770.32
2022-01-15,37817.23
2022-01-16,37797.45
2022-01-17,37026.86
2022-01-18,37382.60
2022-01-19,36750.05
2022-01-20,36012.48
2022-01-21,32199.37
2022-01-22,30939.90
2022-01-23,31966.39
2022-01-24,32439.64
2022-01-25,32737.78
2022-01-26,32773.52
2022-01-27,33380.85
2022-01-28,33877.82
2022-01-29,34286.80
2022-01-30,34021.47
2022-01-31,34272.20
2022-02-01,34376.27
2022-02-02,32688.94
2022-02-03,32638.61
2022-02-04,36318.17
2022-02-05,36180.00
2022-02-06,37033.26
2022-02-07,38351.97
2022-02-08,38602.52
2022-02-09,38902.06
2022-02-10,38167.44
2022-02-11,37355.58
2022-02-12,37246.86
2022-02-13,37025.60
2022-02-14,37642.26
2022-02-15,39263.40
2022-02-16,38593.55
2022-02-17,35690.40
2022-02-18,35314.53
2022-02-19,35457.10
2022-02-20,33930.81
2022-02-21,32741.31
2022-02-22,33779.77
2022-02-23,32981.85
2022-02-24,34292.39
2022-02-25,34804.88
2022-02-26,34732.42
2022-02-27,33744.49
2022-02-28,38522.09
2022-03-01,39939.75
2022-03-02,39543.70
2022-03-03,38363.36
2022-03-04,35825.00
2022-03-05,36050.92
2022-03-06,35355.68
2022-03-07,35008.57
2022-03-08,35561.53
2022-03-09,37904.40
2022-03-10,35822.74
2022-03-11,35500.00
2022-03-12,35595.96
2022-03-13,34568.34
2022-03-14,36268.42
2022-03-15,35833.49
2022-03-16,37288.76
2022-03-17,36898.48
2022-03-18,37748.19
2022-03-19,38184.17
2022-03-20,37352.01
2022-03-21,37230.12
2022-03-22,38428.49
2022-03-23,38954.02
2022-03-24,39953.72
2022-03-25,40355.71
2022-03-26,40563.23
2022-03-27,42654.46
2022-03-28,42857.68
2022-03-29,42770.83
2022-03-30,42158.15
2022-03-31,41099.34
2022-04-01,41911.57
2022-04-02,41506.20
2022-04-03,42022.30
2022-04-04,42472.79
2022-04-05,41745.71
2022-04-06,39638.27
2022-04-07,39983.35
2022-04-08,38855.05
2022-04-09,39364.14
2022-04-10,38721.44
2022-04-11,36357.35
2022-04-12,37043.06
2022-04-13,37781.26
2022-04-14,36903.56
2022-04-15,37522.02
2022-04-16,37396.57
2022-04-17,36711.51
2022-04-18,37849.58
2022-04-19,38438.65
2022-04-20,38151.04
2022-04-21,37368.79
2022-04-22,36800.43
2022-04-23,36564.14
2022-04-24,36508.11
2022-04-25,37732.85
2022-04-26,35837.81
2022-04-27,37161.57
2022-04-28,37842.39
2022-04-29,36614.20
2022-04-30,35748.00
2022-05-01,36530.32
2022-05-02,36652.97
2022-05-03,35855.34
2022-05-04,37371.36
2022-05-05,34674.42
2022-05-06,34151.21
2022-05-07,33627.61
2022-05-08,32310.88
2022-05-09,28456.27
2022-05-10,29438.22
2022-05-11,27611.20
2022-05-12,27867.05
2022-05-13,28072.85
2022-05-14,28874.46
2022-05-15,30073.94
2022-05-16,28581.16
2022-05-17,28849.03
2022-05-18,27403.01
2022-05-19,28633.62
2022-05-20,27634.30
2022-05-21,27850.54
2022-05-22,28632.60
2022-05-23,27231.54
2022-05-24,27586.22
2022-05-25,27601.45
2022-05-26,27182.92
2022-05-27,26636.10
2022-05-28,27030.19
2022-05-29,27448.58
2022-05-30,29422.62
2022-05-31,29611.33
2022-06-01,27971.36
2022-06-02,28326.16
2022-06-03,27722.40
2022-06-04,27870.19
2022-06-05,27896.12
2022-06-06,29328.48
2022-06-07,29053.44
2022-06-08,28148.43
2022-06-09,28330.78
2022-06-10,27652.82
2022-06-11,26996.79
2022-06-12,25300.60
2022-06-13,21580.07
2022-06-14,21188.00
2022-06-15,21571.07
2022-06-16,19314.40
2022-06-17,19486.93
2022-06-18,18066.06
2022-06-19,19599.19
2022-06-20,19559.09
2022-06-21,19651.71
2022-06-22,18899.81
2022-06-23,20059.74
2022-06-24,20097.51
2022-06-25,20375.83
2022-06-26,19909.14
2022-06-27,19587.50
2022-06-28,19236.03
2022-06-29,19226.86
2022-06-30,19023.58
2022-07-01,18480.39
2022-07-02,18447.39
2022-07-03,18492.30
2022-07-04,19360.82
2022-07-05,19671.82
2022-07-06,20168.48
2022-07-07,21276.89
2022-07-08,21195.95
2022-07-09,21206.32
2022-07-10,20495.27
2022-07-11,19859.19
2022-07-12,19260.11
2022-07-13,20173.44
2022-07-14,20510.89
2022-07-15,20649.29
2022-07-16,21025.85
2022-07-17,20590.33
2022-07-18,22139.45
2022-07-19,22873.04
2022-07-20,22805.08
2022-07-21,22657.93
2022-07-22,22234.47
2022-07-23,22011.02
2022-07-24,22157.68
2022-07-25,20817.31
2022-07-26,21006.98
2022-07-27,22505.70
2022-07-28,23409.66
2022-07-29,23240.60
2022-07-30,23149.46
2022-07-31,22847.45
2022-08-01,22696.00
2022-08-02,22636.54
2022-08-03,22469.59
2022-08-04,22091.16
2022-08-05,22891.24
2022-08-06,22562.86
2022-08-07,22799.27
2022-08-08,23370.58
2022-08-09,22673.82
2022-08-10,23262.00
2022-08-11,23211.00
2022-08-12,23788.00
2022-08-13,23861.00
2022-08-14,23717.00
2022-08-15,23734.00
2022-08-16,23466.00
2022-08-17,22932.00
2022-08-18,22994.00
2022-08-19,20750.00
2022-08-20,21069.00
2022-08-21,21442.00
2022-08-22,21539.00
2022-08-23,21591.00
2022-08-24,21441.00
2022-08-25,21636.00
2022-08-26,20336.00
2022-08-27,20133.00
2022-08-28,19683.00
2022-08-29,20281.00
2022-08-30,19763.00
2022-08-31,19975.00
2022-09-01,20224.00
2022-09-02,20044.00
2022-09-03,19929.00
2022-09-04,20187.00
2022-09-05,19887.00
2022-09-06,18977.00
2022-09-07,19295.00
2022-09-08,19307.00
2022-09-09,21273.00
2022-09-10,21545.00
2022-09-11,21697.00
2022-09-12,22116.00
2022-09-13,20222.00
2022-09-14,20264.00
2022-09-15,19730.00
2022-09-16,19768.00
2022-09-17,20092.00
2022-09-18,19377.00
2022-09-19,19494.00
2022-09-20,18931.00
2022-09-21,18782.00
2022-09-22,19728.00
2022-09-23,19897.00
2022-09-24,19513.00
2022-09-25,19415.00
2022-09-26,19977.00
2022-09-27,19890.00
2022-09-28,19996.00
2022-09-29,19936.00
2022-09-30,19818.00
2022-10-01,19709.00
2022-10-02,19460.00
2022-10-03,19959.00
2022-10-04,20370.00
2022-10-05,20346.00
2022-10-06,20382.00
2022-10-07,20053.00
2022-10-08,19940.00
2022-10-09,19976.00
2022-10-10,19700.00
2022-10-11,19641.00
2022-10-12,19727.00
2022-10-13,19837.00
2022-10-14,19723.00
2022-10-15,19624.00
2022-10-16,19777.00
2022-10-17,19856.00
2022-10-18,19597.00
2022-10-19,19579.00
2022-10-20,19475.00
2022-10-21,19437.00
2022-10-22,19484.00
2022-10-23,19843.00
2022-10-24,19556.00
2022-10-25,20170.00
2022-10-26,20585.00
2022-10-27,20351.00
2022-10-28,20668.00
2022-10-29,20878.00
2022-10-30,20719.00
2022-10-31,20734.00
2022-11-01,20740.00
2022-11-02,20536.00
2022-11-03,20719.00
2022-11-04,21237.00
2022-11-05,21388.00
2022-11-06,21063.00
2022-11-07,20549.00
2022-11-08,18430.00
2022-11-09,15911.00
2022-11-10,17241.00
2022-11-11,16429.00
2022-11-12,16184.00
2022-11-13,15787.00
2022-11-14,16079.00
2022-11-15,16309.00
2022-11-16,16038.00
2022-11-17,16102.00
2022-11-18,16161.00
2022-11-19,16156.00
2022-11-20,15736.00
2022-11-21,15380.00
2022-11-22,15715.00
2022-11-23,15947.00
2022-11-24,15941.00
2022-11-25,15859.00
2022-11-26,15823.00
2022-11-27,15846.00
2022-11-28,15667.00
2022-11-29,15915.00
2022-11-30,16462.00
2022-12-01,16125.00
2022-12-02,16228.00
2022-12-03,16044.00
2022-12-04,16231.00
2022-12-05,16160.00
2022-12-06,16314.00
2022-12-07,16007.00
2022-12-08,16312.00
2022-12-09,16251.00
2022-12-10,16245.00
2022-12-11,16243.00
2022-12-12,16311.00
2022-12-13,16728.00
2022-12-14,16667.00
2022-12-15,16299.00
2022-12-16,15706.00
2022-12-17,15843.00
2022-12-18,15821.00
2022-12-19,15486.00
2022-12-20,15907.00
2022-12-21,15857.00
2022-12-22,15860.00
2022-12-23,15787.00
2022-12-24,15835.00
2022-12-25,15844.00
2022-12-26,15884.00
2022-12-27,15695.00
2022-12-28,15557.00
2022-12-29,15601.00
2022-12-30,15505.00
2022-12-31,15428.00
2023-01-01,15520.00
2023-01-02,15594.00
2023-01-03,15801.00
2023-01-04,15884.00
2023-01-05,15991.00
2023-01-06,15915.00
2023-01-07,15917.00
2023-01-08,16058.00
2023-01-09,16004.00
2023-01-10,16246.00
2023-01-11,16663.00
2023-01-12,17359.00
2023-01-13,18399.00
2023-01-14,19332.00
2023-01-15,19285.00
2023-01-16,19559.00
2023-01-17,19610.00
2023-01-18,19142.00
2023-01-19,19450.00
2023-01-20,20880.00
2023-01-21,20988.00
2023-01-22,20911.00
2023-01-23,21087.00
2023-01-24,20780.00
2023-01-25,21098.00
2023-01-26,21113.00
2023-01-27,21241.00
2023-01-28,21202.00
2023-01-29,21851.00
2023-01-30,21044.00
2023-01-31,21295.00
2023-02-01,21553.00
2023-02-02,21531.00
2023-02-03,21702.00
2023-02-04,21610.00
2023-02-05,21260.00
2023-02-06,21210.00
2023-02-07,21651.00
2023-02-08,21421.00
2023-02-09,20298.00
2023-02-10,20258.00
2023-02-11,20489.00
2023-02-12,20414.00
2023-02-13,20300.00
2023-02-14,20681.00
2023-02-15,22741.00
2023-02-16,22042.00
2023-02-17,22956.00
2023-02-18,23020.00
2023-02-19,22725.00
2023-02-20,23240.00
2023-02-21,22949.00
2023-02-22,22800.00
2023-02-23,22583.00
2023-02-24,21991.00
2023-02-25,21999.00
2023-02-26,22328.00
2023-02-27,22146.00
2023-02-28,21870.00
2023-03-01,22159.00
2023-03-02,22137.00
2023-03-03,21019.00
2023-03-04,21022.00
2023-03-05,21107.00
2023-03-06,20959.00
2023-03-07,21031.00
2023-03-08,20575.00
2023-03-09,19239.00
2023-03-10,18973.00
2023-03-11,19271.00
2023-03-12,20742.00
2023-03-13,22384.00
2023-03-14,22965.00
2023-03-15,23003.00
2023-03-16,23585.00
2023-03-17,25695.00
2023-03-18,25238.00
2023-03-19,26259.00
2023-03-20,25923.00
2023-03-21,26154.00
2023-03-22,25136.00
2023-03-23,26148.00
2023-03-24,25566.00
2023-03-25,25572.00
2023-03-26,25983.00
2023-03-27,25120.00
2023-03-28,25165.00
2023-03-29,26137.00
2023-03-30,25727.00
2023-03-31,26267.00
2023-04-01,26257.00
2023-04-02,26084.00
2023-04-03,25501.00
2023-04-04,25712.00
2023-04-05,25844.00
2023-04-06,25697.00
2023-04-07,25609.00
2023-04-08,25681.00
2023-04-09,25975.00
2023-04-10,27273.00
2023-04-11,27679.00
2023-04-12,27191.00
2023-04-13,27520.00
2023-04-14,27717.00
2023-04-15,27586.00
2023-04-16,27614.00
2023-04-17,26951.00
2023-04-18,27689.00
2023-04-19,26320.00
2023-04-20,25745.00
2023-04-21,24797.00
2023-04-22,25378.00
2023-04-23,25108.00
2023-04-24,24883.00
2023-04-25,25789.00
2023-04-26,25749.00
2023-04-27,26735.00
2023-04-28,26607.00
2023-04-29,26547.00
2023-04-30,26546.00
2023-05-01,25593.00
2023-05-02,26047.00
2023-05-03,26231.00
2023-05-04,26179.00
2023-05-05,26792.00
2023-05-06,26242.00
2023-05-07,25831.00
2023-05-08,25180.00
2023-05-09,25220.00
2023-05-10,25152.00
2023-05-11,24745.00
2023-05-12,24699.00
2023-05-13,24697.00
2023-05-14,24820.00
2023-05-15,24984.00
2023-05-16,24883.00
2023-05-17,25281.00
2023-05-18,24890.00
2023-05-19,24886.00
2023-05-20,25088.00
2023-05-21,24720.00
2023-05-22,24832.00
2023-05-23,25271.00
2023-05-24,24472.00
2023-05-25,24685.00
